,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10002,0.60592985,-0.919683,0.0055698003,0.45815626,0.25998363,-0.10955504,-0.003962454,-0.39942515,-0.2628365,-0.05495879,0.40680403,-0.7640876,-0.6325663,-0.07653836,-0.00293148,-0.012178804,-0.34036645,0.04513998,0.25658342,-0.05863623,0.023379771,-0.077575006,0.14133874,-0.031109737,-0.055952653,0.69536704,-0.44452918,-0.31624556,0.13476892,0.026589287,0.27267224,0.19490951,-0.6308259,0.122730196,-0.7680348,0.20546077,0.10809176,0.38325718,0.5617259,0.3597525,0.60148656,-0.4406622,-0.008080775,-0.24890663,0.024213579,0.1058462,0.32808235,-0.4547716,-0.06672389,-0.045381956,-0.3996309,0.15110497,-0.24869744,0.41886556,0.18595241,-0.40515977,0.23670262,0.04648011,-0.39599663,0.08072488,-0.1767788,-0.45931628,0.38744736,0.4774975
10003,0.011105382,-0.0226045,0.32846427,0.21408464,0.11140768,-0.46054655,0.014052871,0.42656934,0.47927266,-0.6390021,0.49970305,-0.15021867,-0.16034733,-0.6724984,-0.13575986,-0.48532516,0.056442995,-0.3314248,0.10973499,0.08747382,0.8569155,-0.1423228,0.36470354,0.040040188,-0.24132654,0.2189651,-0.44198382,0.048594814,-0.14216506,0.13186975,-0.5638981,0.20384204,0.1787217,0.3795103,0.18178262,-0.18830095,-0.38310844,-0.1324273,0.5077744,0.10006991,-0.30641386,0.45381263,-0.37538442,-0.12374235,0.26111612,-0.39012855,-0.29597214,0.23464075,-0.53001654,-0.022790013,0.008039416,0.2797471,0.33197758,-0.09968386,0.6431356,-0.31875223,0.4035058,-0.34711596,0.0878953,-0.4691766,-0.36589637,-0.25399756,0.048163235,-0.03592707
10007,-0.16428822,0.17049864,0.050468437,0.3834587,0.33739644,-0.5022342,0.42366308,-0.2298977,-0.4681085,-0.22783284,0.7061795,-0.07843389,-0.4038518,-0.941963,-0.039657146,-0.38302246,0.4685533,0.0042827004,-0.5331917,0.8387684,0.31404427,0.65808624,0.26036265,-0.50510883,-0.12297958,-0.022019856,-0.16607241,-0.17076331,-0.32439667,0.12760715,0.052383754,0.34344482,-0.1282426,-0.2840523,0.22203691,-0.12655953,0.03541844,-0.8738349,0.028029587,-0.023468886,-0.0932873,0.07792614,-0.25255466,0.10814524,0.2881321,-0.15081562,0.031957418,0.24730222,-0.16530667,-0.22336866,0.040352486,-0.18084154,0.26488137,0.09066334,0.64018923,0.59522325,-0.30991971,-0.17863032,0.04586313,0.1370684,-0.38426703,-0.33858463,0.30555838,0.48596826
10009,1.0346026,0.34516165,0.13284232,0.21402451,0.24727751,-0.11412058,-0.3115132,0.28384477,0.022805775,-0.5168933,0.7223487,-0.6276076,0.0045086113,0.19193897,0.3051904,0.057182062,-0.05602686,-0.02725645,-0.24914207,0.49960554,-0.047312368,-0.043707244,-0.43723154,-0.038692057,-0.066522114,-0.17723525,-0.2565344,0.34703642,-0.44918498,0.29210147,-0.6383326,0.12359701,-6.984762e-05,-0.022540165,-0.3594237,0.33391467,-0.10911842,0.4873542,-0.039644703,-0.51666003,0.27112296,0.0046455124,-0.47435945,-0.20395981,0.18297061,-0.05153895,0.09788414,0.121788405,0.86243814,-0.038563415,0.036490325,-0.05527299,-0.12171701,0.5490218,-0.7138205,0.19329774,0.046968915,-0.6741426,-0.33628055,0.25449565,0.42285076,-0.5472144,-0.33901578,0.32059094
10010,0.2929492,-0.3463667,0.20713438,0.24730168,-0.33709133,0.081462815,-0.1848388,0.79437375,-0.57047415,-0.25790238,0.6912418,0.077726625,-0.22147964,0.06680834,0.26430482,0.39163584,-0.55254966,-0.020480098,0.17050537,0.34158224,-0.23076104,-0.048915077,0.15353061,-0.09864001,-0.33497676,0.07584914,0.4025136,-0.051417317,0.36494517,0.31031737,-0.3612168,-0.31297153,-0.39044446,-0.12497735,-0.18434632,0.7496658,-0.36663553,0.026902722,-0.0015028673,0.0036564681,0.39484528,0.27957585,0.04522329,0.4218279,0.42127004,-0.47214106,-0.6203081,-0.04255562,-0.39595053,0.20028329,0.6593932,-0.15040532,-0.34154314,0.15075177,-0.01744105,0.6952183,-0.24108142,-0.0714451,-0.28746033,-0.1265729,-0.10236644,-0.2479832,0.34870464,0.02380799
10012,1.0004207,0.07512795,0.024469744,0.25379214,0.2295937,-0.3899066,-0.73446614,0.00091263646,-0.21644731,-0.41241425,-0.35020885,-0.6522272,-0.09961308,-0.027349982,-0.7622442,-0.010646269,0.10885223,-0.2936349,0.0794983,0.4158583,0.50226456,0.26841745,0.18761158,-0.6737747,0.5895895,0.07608989,-0.42529485,-0.44018114,0.08735787,0.3954282,0.37443516,-0.025332583,0.56605804,0.14189623,-0.041289978,0.50564784,-0.62758213,-0.4353813,-0.28144732,-0.067582086,0.44455224,0.16185689,0.16471283,0.017093362,0.58067197,0.22576046,-0.054233924,0.0680206,-0.13926545,-0.053582467,0.3985872,-0.053851414,-0.20758435,-0.043376643,-0.051872343,-0.33475083,-0.014331197,-0.44675538,0.43566352,0.083677925,0.061177265,0.0020471234,-0.11137038,-0.17555343
10015,0.23280092,0.41962808,0.3711368,0.6129234,0.453017,-0.4007323,0.3989252,0.50047225,-0.5145809,-0.3441684,0.2406787,-0.13225542,-0.29233307,-0.22983712,0.277005,0.20385906,-0.016339632,-0.19617394,0.21871899,0.5608418,0.7597597,0.510436,0.49654725,-0.058958545,0.5433079,0.084951915,-0.03221739,-0.344298,0.18204913,-0.29316357,-0.006917844,0.12640022,0.41226408,0.088089965,0.011802434,-0.035419367,0.26113498,-0.37843454,-0.10097508,0.15358026,-0.23580194,0.33046228,-0.21801153,0.3618573,0.3971177,-0.1352136,-0.019810725,0.15985031,0.34515572,-0.1566517,0.364658,-0.2537257,0.50617576,0.09737372,-0.2079177,-0.17145288,0.2609531,-0.42384183,-0.4154368,-0.17449701,0.020377481,0.6515943,-0.43352053,-0.8473025
10024,0.38679263,0.344276,0.040373843,0.37184885,-0.21106604,-0.23199582,0.23569518,0.30780455,-0.22296835,0.07115062,0.6433494,-0.060155723,0.21408494,-0.11391288,-0.13772136,0.18189645,-0.26270667,0.21640658,-0.36168975,0.44245142,0.47240886,0.4129676,0.17147878,-0.06522351,0.08187077,-0.14177127,0.30162498,-0.26133394,0.35240725,0.64302886,-0.20333259,0.10776085,-0.3457762,-0.030150967,-0.4312024,0.18325163,-0.06056561,0.8271954,0.10609222,-0.5270427,0.027804399,0.6004823,-0.020750135,-0.36891022,0.26712286,-0.27302215,-0.50769067,0.10255621,0.15107547,-0.09536996,-0.07195492,-0.10182362,-0.19875659,0.6485093,-0.018588498,0.4100883,-0.22725722,-0.5216198,-0.43086824,0.13411726,-0.026972128,-0.001100341,-0.26933396,-0.16569932
10025,0.1685397,-0.6068162,0.31899357,0.22996478,0.2956312,0.3411712,0.03449684,0.09397193,-0.1941078,-0.05881632,0.495797,0.06783342,-0.5554483,0.080300055,0.29038674,0.2904277,0.051873807,-0.2507658,-0.62218446,0.55157006,0.43442476,-0.37638357,0.59637403,-0.32509604,-0.17429876,0.31489366,0.06247374,0.59774697,0.32228288,-0.14437631,-0.34824136,-0.2851189,-0.07525617,-0.22902848,-0.21785891,0.18137585,-0.28045073,0.34667298,-0.165164,-0.24626411,-0.23963106,0.5486973,0.27770475,-0.27668855,0.19250199,-0.1394388,-0.26983902,0.38618702,0.012707604,0.30749723,0.18814087,0.019246757,-0.1333543,0.62624353,-0.4241681,0.40141997,-0.26220712,-0.30669197,-0.26277673,0.05578994,0.14017592,-0.3083284,0.27136397,0.112243965
10031,0.62241757,0.006841607,0.5883954,-0.30726123,0.28935003,-0.81599355,-0.25987005,0.2733682,-0.19732891,0.08813825,0.04059339,-0.06633997,-0.2976565,-0.27000698,-0.117551826,0.16445556,-0.15163386,0.018207163,0.07149391,0.45293903,0.7007626,-0.11476884,0.11931833,-0.19283517,-0.0056400415,0.2212855,-0.29568148,-0.9726187,-0.52388716,-0.11483229,0.010187119,-0.49838927,-0.57406014,-0.08656637,0.43755284,-0.12931883,-0.42190394,0.050214276,0.4633616,-0.2316418,0.01544285,-0.05093927,-0.22314753,-0.6986559,0.13192542,0.06524189,-0.72081256,-0.044822812,-0.36469567,0.15863682,0.18669485,-0.24179472,-0.14876465,-0.15810184,0.55317825,0.06258285,0.13580598,-0.123583116,0.13130096,0.1217223,-0.5995777,-0.4051611,-0.45492744,-0.08979405
10034,0.60761005,0.07154794,-0.2018925,0.017729985,0.5108543,0.34969878,-0.39460486,-0.16499168,-0.15128444,-0.12244843,0.4961427,-0.1336132,-0.41722676,-0.11595432,0.1667149,0.4348387,-0.27386397,0.2974943,-0.6412359,0.4370874,0.34702346,0.3084491,-0.22589765,-0.029563827,-0.48125574,0.75855416,-0.56223524,0.27885985,0.20252393,-0.04675472,0.24048579,-0.17207265,0.48733976,-0.20522432,0.18969658,-0.032178305,-0.116026945,-0.19595335,0.023683766,0.36057106,0.84888667,0.30017975,0.16598868,0.07585043,0.32137823,-0.44018394,-0.50862026,-0.59437716,-0.6984535,0.12383097,0.04288885,-0.49302885,-0.82367736,0.17249644,0.31598508,-0.19441679,0.17549387,0.1473385,-0.1802606,-0.5289036,-0.5803335,0.051718004,0.47006005,-0.15541473
10039,0.20153627,-0.08919461,-0.071355075,0.4903584,-0.38893718,0.019241149,-0.071915306,0.29044202,-0.89998317,0.046932902,0.53227454,0.2764548,-0.5816732,-0.2877257,0.15015207,0.103198856,-1.1919295,-0.23965105,-0.7852482,0.18012872,0.820603,0.18320046,-0.27919897,0.09262819,-0.37572566,0.23071565,0.033431448,0.25722358,-0.34251943,-0.08466965,-0.06556921,-0.0048294244,0.45992205,0.45228443,-0.14381059,0.08580592,-0.108310014,-0.36726323,0.040768065,0.215525,-0.21965909,0.8434875,0.26481575,-0.4430114,-0.0716554,-0.26362672,0.25857022,0.2686413,0.691015,-0.1970026,0.024180083,-0.24442546,0.14209892,0.19830668,-0.08559138,0.28099865,0.20886767,-0.7141936,0.07054695,-0.17515972,0.12615529,-0.33267844,-0.3393668,-0.83545876
10040,0.9530232,-0.40813985,0.06363869,0.51776034,-0.14618792,-0.45845416,-0.49222803,-0.5246016,-0.19074373,0.120303765,0.23364678,0.109616436,-0.064959444,-0.23289117,0.20469937,0.61809134,-0.28442425,0.21762656,-0.05004986,0.023047406,0.78861797,0.29677567,0.54258585,-0.98216397,0.06328607,-0.0017682476,-0.13101092,-0.4690536,-0.22073555,0.25837544,-0.1965067,0.3881894,-0.004958712,-0.15610471,-0.25989878,0.24771026,-0.17772584,-0.4124523,-0.025065834,0.38132432,0.7877318,0.041132923,0.3132772,-0.20567146,-0.2666562,0.5639184,0.15077981,-0.32751563,-0.0043262807,-0.2915045,0.28144833,0.28825295,-0.8052298,0.25708646,0.17284778,0.11157248,0.1548648,-0.09629747,0.10736555,-0.16249251,0.75526804,0.68422824,0.235036,-8.7204564e-05
10043,0.22369331,-0.45951256,0.311803,0.42964983,0.33388922,-0.23580156,0.7327355,-0.48292506,-0.56564665,-0.2281975,0.37780812,-0.07196773,-0.47874966,0.68734735,-0.11074686,-0.5239846,0.13125859,-0.03842061,-0.20160177,0.34609884,0.81951886,0.022005912,-0.10438883,-0.022609627,-0.48740143,0.4487998,0.3501018,-0.03177497,-0.014865752,0.2337601,0.1555209,-0.1715538,0.4366836,-0.05145677,0.14057225,-0.19449612,0.7842512,0.023652721,0.29462108,0.28008068,0.20908993,-0.33168304,0.13973446,-0.22559355,0.18424994,0.041363988,0.14043237,-0.2958687,0.013424373,0.4280087,0.35066578,0.15547304,-0.57119167,0.52901953,0.2454986,0.1915745,0.07971327,-0.4362928,-0.0091881575,0.3129216,-0.012142922,-0.59400034,0.52836573,0.43898028
10044,0.6026488,-0.28580382,0.13189153,-0.09897045,0.08439395,-0.4272406,0.14208184,0.0649714,-0.21878561,-0.40186146,0.84895587,-0.2808002,-0.23801066,-0.06127058,0.31885418,0.10516528,-0.16828915,-0.29338154,-0.09550786,0.5396091,-0.14153871,0.24660936,0.1825241,0.22231837,0.048922997,0.40308347,-0.73913246,0.27601954,-0.8053238,0.095144294,-0.079931766,-0.09689501,0.4498305,-0.37407956,-0.45521775,0.08909161,0.10917346,-0.072612986,0.45394084,0.5161588,0.395907,-0.097886465,0.1630398,-0.08619075,0.042691372,-0.1859409,-0.38832372,-0.28461656,0.12989293,-0.25669175,0.15922293,-0.109814264,-0.17895854,-0.08138129,0.049319148,-0.03011192,0.030125065,-0.1020058,0.21827929,0.064870134,0.2535135,-0.08459339,-0.3922572,-0.22674379
10050,0.28557503,0.15842411,0.495899,0.6825873,-0.3250039,-0.020321712,0.10125556,0.41614577,0.14959536,0.037252285,-0.079074234,0.37485605,-0.9138977,-0.05808559,-0.2572704,0.19091727,0.05615031,0.20953543,-0.47556645,0.14016756,0.2711852,0.38114947,1.0296417,-0.62221843,-0.49919736,0.595725,-0.10202662,-0.1373367,0.26675242,0.20465428,-0.032864224,0.25485665,-0.010920885,-0.20730935,0.06864487,0.14839675,-0.3061702,-0.13496014,-0.072237186,0.39762238,-0.09268129,0.15556826,0.082426585,-0.14606383,0.15395549,-0.3066161,-0.029114883,-0.05335957,0.27085206,-0.24706264,-0.0028519635,-0.13701798,0.07488298,0.636066,0.078206286,0.16886416,-0.2541758,-0.15024133,0.1950016,0.16691756,0.010080701,-0.21449356,-0.23159067,-0.009906122
10053,0.7696455,0.44027004,0.17766109,-0.0034023088,0.13737795,-0.107761204,-0.8533742,-0.09125703,0.22804709,-0.055706922,0.47902268,-0.79845166,0.17030834,-0.11487033,-0.2349489,0.48390612,0.0361843,-0.061708707,-0.32596186,-0.2912944,0.9140497,-0.01048756,0.056486778,-0.0048032524,-0.43083984,0.16742149,-0.041543495,0.27271518,0.13808767,0.25198132,-0.046903793,-0.7725915,-0.036067497,0.15322483,-0.24351306,-0.049952257,-0.4329213,-0.30408764,0.08836705,0.22410971,0.44565082,-0.09098693,0.42412117,-0.20771548,0.22708325,-0.59841114,0.1832091,-0.12396271,-0.4073381,0.14188124,0.9238119,0.3674255,0.06576767,0.4680912,-0.034567982,-0.5661712,0.23583366,-0.3468108,0.26134318,-0.052818395,0.13159938,0.16865696,-0.27536964,0.06376135
10054,0.13081647,0.095352,-0.43911836,0.15312193,0.17310643,0.09224923,-0.41418007,0.40035272,-0.4382856,0.053259637,0.8417929,-0.5962218,0.075157754,-0.46174258,0.20916699,0.430235,-0.61698776,0.25742197,-0.31204373,0.10772476,0.6549045,0.58001345,0.16982698,-0.18141128,-0.15011732,0.6999606,-0.537144,0.12989429,0.06985307,0.31858206,0.5147326,0.12669905,-0.2719509,-0.17780666,-0.5395999,0.06811081,-0.6646984,-0.50210273,0.075525805,0.17595296,0.6796341,-0.33891436,0.2430775,0.20752084,-0.21033837,-0.37901047,-0.030266266,-0.27559355,-0.11421498,-0.41760793,0.35779122,-0.0535487,-0.3280247,0.4944327,-0.26590866,-0.09950811,0.13350144,-0.10265624,0.2533227,-0.78387564,-0.3261892,-0.25891203,0.29938903,-0.33230257
10056,0.5045842,0.27371746,0.42401606,0.3189387,-0.1546444,-0.08753755,-0.08450139,0.7034685,-0.38727894,0.07207652,0.5748028,-0.5437267,-0.62004554,-0.4411808,0.06336369,-0.093779586,-0.29392114,-0.5411226,0.4420915,0.5328034,0.57125235,-0.19161487,0.44464007,-0.10490987,0.13369305,0.270143,-0.5167629,-0.28253806,0.1258639,-0.040597968,0.25163403,0.5110325,0.107371666,-0.040596835,-0.15248945,-0.29939222,-0.21443442,-0.5528096,0.058236927,-0.26435193,0.03024183,0.3966737,-0.07630103,-0.32706022,0.06868825,-0.10493606,0.059984975,0.09553282,0.19505282,0.31066966,-0.1548323,0.1346493,1.1946434,-0.20106967,0.26118395,0.08559546,0.33094144,-0.08798497,0.05596074,0.4058242,-0.5932813,0.20238756,-0.49647164,-0.29996628
10057,0.12326074,-0.34094638,-0.18873022,0.0775977,0.1432142,-0.28815755,0.049022704,-0.039090935,-0.055985715,-0.22868444,0.87257224,-0.49622488,-0.55898803,0.025322964,-0.24930423,0.19842088,-0.65114623,0.2381221,-0.2801958,-0.43057147,1.1407864,0.25919586,-0.26955962,0.28193977,-0.3124222,-0.076956324,-0.47377703,0.19060421,-0.16930316,0.29283544,0.42542627,-0.12975214,-0.08339843,-0.25650638,-0.007320873,0.10667859,0.044652924,-0.23305413,-0.09523813,0.19838826,0.22735073,-0.00033851003,-0.39592436,-0.16138504,0.13180223,0.25521103,0.15261643,0.16273363,-0.04301828,-0.4179877,0.41564947,0.17327355,-0.30242902,0.355502,0.1104146,-0.1707,-0.0138008455,0.17685018,-0.3029116,0.3877112,0.26751947,-0.203453,-0.4458194,-0.41713384
10058,-0.10061394,0.32898194,0.6513113,0.17441826,-0.14787629,-0.8490572,0.30548042,0.050171345,-0.06812661,-0.14739595,0.29328868,-0.63989437,0.079927884,0.19789952,-0.0065852823,0.13355508,-0.4732956,-0.50127697,0.18981749,0.78003365,-0.3357057,0.050127883,-0.24971715,-0.54029673,0.13451968,0.24064392,-0.215135,0.27979723,-0.41268814,0.2029275,-0.19203103,-0.22920516,0.32003355,-0.051008593,-0.47551322,0.015222401,-0.047541253,-0.25668603,0.26598278,0.2199752,-0.047992274,0.20029382,0.33238786,-0.17582282,-0.23241432,-0.3277448,-0.05489869,0.17625326,-0.032370333,-0.07438216,0.36030194,-0.41171318,-0.0900722,0.66888607,-0.07535495,0.02328654,0.6828083,-0.4184422,-0.2505781,0.15871434,0.6995008,0.19395822,-0.21556976,-0.20542371
10059,0.107567094,0.25015122,0.46054396,-0.35733405,-0.04106721,-0.13260385,0.22134124,0.48841423,-0.35339883,-0.34306547,-0.018388752,-0.3065396,-0.21519163,0.05912205,-0.03983116,0.22882327,-0.19860591,0.17116532,-0.26685703,0.19564283,1.0581595,0.23704927,-0.3867393,-0.54849607,-0.048640322,0.12978746,0.25568008,-0.02412134,-0.37713078,0.080476634,-0.06804857,-0.16904804,-0.24030669,0.12694563,-0.16938958,0.08356807,-0.21308742,0.19075912,0.08086311,-0.052142307,-0.33660173,0.0046865894,-0.29755813,0.04054468,-0.1508211,-0.11282638,-0.28077266,0.09994168,-0.08293394,0.22583763,0.4343288,0.20110783,-0.2016662,0.40414292,-0.26730144,0.2113256,0.040523387,-0.039692525,-0.127863,-0.16039212,-0.17834426,-0.16965263,-0.005805073,0.23757413
10060,0.017740866,-0.42815366,-0.08095182,0.21678016,0.45476317,0.14439812,-0.13933179,0.1158004,0.23671766,-0.27410805,0.34183976,0.15921006,0.0005705605,0.09386105,-0.01292922,0.3735245,-0.08359066,-0.03530287,-0.42297724,0.6307575,0.74683183,0.46145904,-0.22371848,-0.63039553,0.40409076,0.3602746,-0.33922744,0.26321748,-0.5439014,-0.12241938,-0.61103225,0.6321211,0.0867965,0.41563717,-0.008226448,-0.56851447,-0.2525115,-0.18347196,0.111396514,0.059399508,0.5826288,0.01481146,-0.04796811,-0.032634236,-0.3870473,-0.045552537,0.2505217,-0.2931621,-0.24547574,0.1555986,-0.3247468,-0.01882781,-0.03710427,0.33900908,-0.20390725,0.12762983,0.7130341,-0.2609501,-0.27689174,-0.30458134,0.059536345,-0.09924486,0.27481467,0.22321567
10062,0.1940074,-0.08659368,0.35614207,-0.08665367,0.06414095,0.24598433,-0.44494644,0.07302716,-0.20998473,-0.56179696,0.6999438,-0.61564356,-0.061541665,0.13818419,-0.14025725,0.12308047,0.63123065,-0.35931334,-0.04293063,0.5491352,0.17191894,-0.1813063,0.24606195,-0.92804575,0.02366311,0.23344755,0.35093614,0.07259654,-0.46721125,0.17369995,0.4885816,0.018928498,0.35370782,-0.35851413,-0.41108084,0.22020504,-0.07763522,0.19454896,0.5536071,0.64055306,0.61201453,-0.36186227,0.274403,-0.34685734,0.5810364,-0.35184658,0.076988705,0.04348511,0.24574082,-0.50759566,0.48493335,0.17453858,0.07345592,0.92682004,-0.093421,-0.1391526,0.28504336,0.17626826,-0.43282652,0.34720257,0.48521352,-0.009397824,-0.002542075,0.23497447
10063,0.13666788,0.14317577,-0.20364112,-0.23232454,-0.35348785,-0.14704712,0.15487047,-0.13090779,0.2490171,0.099550806,0.8280061,-0.56684357,-0.6244931,-0.68997735,0.14446627,-0.17225218,-0.119637325,0.20396167,0.43248484,0.7431413,-0.14766915,0.20302707,0.5198351,-0.79318094,0.12635027,0.22171488,-0.46532667,-0.08795862,-0.53454643,0.13316557,0.27387518,0.092685066,0.23448603,0.07117335,-0.10376297,-0.2006641,-0.100329414,-0.2766769,-0.4199867,0.32861257,0.103194036,0.24581745,-0.14785868,0.29808474,-0.052181683,0.15884465,-0.49866948,0.31048244,-0.6509505,0.18265933,0.12913194,0.14271528,-0.23300785,-0.020098114,0.5949369,-0.1843846,0.56121075,-0.5112723,-0.21330531,0.2765915,0.08124478,0.10601317,-0.05368457,-0.243786
10064,-0.22510247,-0.19377312,1.1654248,0.9826209,0.46249285,-0.061170693,-0.24666496,-0.04995265,-0.54986215,0.33940265,0.5627544,-0.7005215,-0.0013857652,-0.093681455,0.3336394,-0.14104244,-0.11792561,0.1260895,-0.37038547,0.17158167,0.44939786,-0.03396284,-0.5114567,-0.8196306,-0.35989112,0.24995776,-0.19394872,-0.17596728,-0.25302798,-0.2463243,-0.045633286,-0.34180698,0.41747314,0.3785506,0.17230155,0.41997364,-0.2728495,-0.43480507,-0.5977748,-0.075230196,-0.14749815,0.2442332,0.06617654,0.23518385,0.020378994,-0.20753355,0.2929068,-0.24410792,0.13483715,-0.10294815,0.3350684,-0.011923224,0.23758976,0.56446075,-0.33694187,-0.09352082,0.13658121,-0.4972246,0.3673398,-0.14162481,-0.17727862,0.5794565,-0.3186433,0.12374676
10067,-0.02703104,0.36706135,0.56019264,0.66314965,-0.26351708,0.012170463,0.08976388,-0.27406272,-0.07862643,0.593553,0.13743946,-0.21405487,-0.59505314,-0.213835,-0.34203553,-0.44593573,-0.05431697,-0.4968077,-0.4299707,0.5837723,0.25172177,0.24436827,0.2919531,-0.3170565,-0.08165571,0.007120908,0.36295435,-0.22849916,0.06178424,0.5770986,-0.4212315,-0.49482983,-0.22950098,-0.38717785,0.03729428,0.15182377,-0.05646528,-0.30094022,0.18073247,-0.36470488,0.48174965,0.027684495,-0.59652644,0.19946414,0.60688436,0.42755634,-0.21258949,0.52358395,-0.3746327,0.30981243,0.25841516,0.17148657,0.30910197,0.24326393,0.4100274,0.3899023,0.12050277,-0.62281746,0.28697023,-0.08837805,-0.12714487,-0.27419928,-0.35032722,-0.18544248
10071,0.17102851,-0.31109095,-0.09983428,0.30909908,-0.13317032,0.090490565,0.044548843,-0.337984,-0.007431071,-0.12753858,0.49520427,-0.14187208,-0.1920526,0.5950042,-0.27835828,-0.34152886,-0.3609351,0.09862306,0.15075843,0.16954537,1.0392025,0.3938361,-0.27288887,-0.485279,-0.67163247,0.4457629,0.1873348,-0.4958238,0.6620515,0.098813094,-0.4683225,-0.66480416,0.52433956,0.22470193,-0.4162999,0.29148233,-0.14698917,-0.7255776,-0.24860032,-0.25715867,0.016463911,-0.24928835,-0.23182163,0.04780285,-0.00028074795,0.21742247,-0.028856121,-0.04400214,0.036958788,0.37442026,0.2881336,0.12112828,0.16418217,0.79468846,0.5984636,-0.14098734,-0.44382304,-0.529503,0.2441391,-0.23335236,0.050054822,0.17602283,-0.21928215,0.0061576325
10074,0.37201878,-0.017151352,0.40223548,0.024471916,0.21649209,-0.170673,-0.3887925,-0.02543054,-0.2996847,-0.21796077,0.2808596,0.22151877,0.16235423,0.14180478,-0.36797196,-0.3212559,-0.24269825,-0.35077882,0.321926,0.38498166,0.07191268,0.463802,0.2850313,-0.2959367,0.07281137,0.3377948,0.2622672,0.0011901932,-0.35454997,-0.252848,0.3691227,0.24723357,-0.31682023,-0.49602228,-0.018138578,0.37145722,0.3127747,0.17047507,-0.17886123,0.14705656,0.61156166,-0.20087415,-0.0807344,0.4353911,-0.01946501,0.06994412,-0.056138873,0.522158,-0.26951635,0.04322131,0.44927263,-0.04259844,-0.090921395,0.6428018,0.1178528,-0.15422757,-0.30980265,-0.5653944,0.046923146,0.24798888,0.057706326,-0.07728702,-0.40043277,0.34952715
10077,0.84230274,-0.15427576,0.019351007,0.12722786,-0.5382081,-0.24027486,-0.062701896,0.07435211,0.3900702,-0.08154034,0.7989472,-0.34221843,-0.6130655,-0.30972442,-0.32467535,-0.4381667,0.271206,-0.06997449,-0.8024441,-0.14656295,0.410992,0.16184193,0.41555107,-0.51953363,0.3629487,0.27546892,0.3777965,-0.5204637,-0.17071137,-0.12501727,-0.22063865,0.24196847,0.275901,-0.15314192,-0.5383651,0.1473246,0.30133003,0.034088563,0.2428273,0.19694538,0.47230184,0.37592643,-0.3602558,-0.004620319,0.22703762,-0.45897743,-0.110153794,0.0727247,0.73339957,0.10631976,-0.35292715,0.113978535,0.06399965,0.14570262,0.057860665,-0.40976653,0.092967406,-0.15372133,-0.3758627,0.019164808,-0.20394328,0.25244996,-0.11123543,0.8390764
10078,0.4979071,-0.4372549,0.30744222,0.024234783,0.8850206,0.21856043,0.2156503,-0.39302874,-0.32662472,-0.29589665,0.48521775,-0.44775307,-0.28925315,0.08187358,-0.38407224,-0.048077602,0.27764443,-0.31272736,-0.010709109,-0.48865524,0.7896045,0.19885276,0.32272136,0.23046581,0.08190698,0.21754752,-0.13739961,-0.62384206,-0.16740401,-0.04397653,0.32440588,0.3218418,-0.23326659,0.5587914,0.016774302,-0.042170193,0.23575863,0.0054881196,0.3935624,-0.22553056,-0.14667049,0.039884206,-0.56700426,-0.13749948,0.34153935,0.08434104,0.2355386,-0.055484302,-0.5604755,-0.00814564,0.1595071,0.5745357,-0.06716481,0.18671925,0.2463629,0.33953318,0.38432378,-0.67872715,0.015447388,-0.0506623,0.16026206,0.023100277,0.32949245,0.46665478
10079,0.16384663,-0.38447222,-0.014641772,0.3128496,0.43708375,-0.48594984,0.13521753,0.513209,-0.28473344,-0.49078208,0.4973516,-0.31686825,-0.53734386,-0.033186004,-0.38058928,-0.37332326,0.37396657,0.037935544,-0.40758958,0.55238444,0.12439611,0.67842704,0.22697157,-0.10832943,0.24571304,0.26223376,-0.24220455,-0.026336443,-0.4499767,-0.18234159,-0.6962473,-0.79304993,0.092177406,-0.24198213,0.4110637,0.24771465,0.22609267,0.16065727,-0.11087519,-0.08373341,0.06767792,-0.4499114,0.436947,-0.27820453,0.46985173,-0.07953429,0.33913708,0.3166906,-0.11907779,-0.25680205,0.48529124,0.34731507,0.015842648,0.1044704,0.2210369,0.3603112,0.3859998,-0.17989136,-0.09719673,-0.3777406,-0.19418137,-0.5918564,0.045151863,-0.12966548
10080,0.36145526,0.030058876,0.279815,0.04770528,-0.058828678,0.1335793,0.0077461535,0.31733948,-0.51730776,-0.042717885,0.4504425,-0.5295215,-0.6766365,-0.32509455,0.55835307,-0.064964816,-0.079818875,-0.14017712,0.027350886,0.64800596,-0.048798554,0.7226524,0.45294827,-0.7369482,0.022140019,-0.054111727,-0.039208196,0.17796537,-0.23468871,0.44237027,0.015071168,0.364665,-0.30438972,-0.1594677,0.53416425,-0.8475937,-0.19436082,-0.1267233,0.16992426,0.12591906,-0.38511774,0.386646,-0.48163313,0.14079618,0.297457,-0.14369835,0.05879435,0.09728784,-0.119963996,0.44356382,-0.016024686,-0.18482596,-0.16372514,0.050659876,0.58108574,-0.10442264,-0.021207908,-0.4044972,-0.5321995,0.18129185,0.29941672,0.17653269,0.2445612,-0.30684954
